SHOP_ID,01,02,03,04,05,06,07,08,09,10,11,12,13,14,credit
371,228.815345647,225.368728979,211.815345647,218.425370647,320.815345647,317.75870398,196.368728979,228.550512147,225.103895479,211.550512147,218.160537147,320.550512147,317.49387048,196.103895479,0.500938875393
1465,176.441406088,196.139651922,213.441406088,222.774739421,425.969726922,437.441406088,217.108072755,175.352285574,195.050531408,212.352285574,221.685618907,424.880606408,436.352285574,216.018952241,0.500616819696
1423,93.2831953205,87.9498619871,84.0065036543,89.7473011281,127.144849487,104.144849487,88.0065036543,99.1645541238,93.8312207905,89.8878624576,95.6286599314,133.026208291,110.026208291,93.8878624576,0.500458444953
1264,93.6971904762,101.03052381,95.3638571429,102.03052381,207.948819644,196.363857143,90.6971904762,94.0206190476,101.353952381,95.6872857143,102.353952381,208.272248215,196.687285714,91.0206190476,0.499531731669
249,170.649652351,170.177973185,173.844639852,156.844639852,81.3163190179,60.9829856846,184.982985685,178.041935923,177.570256756,181.236923423,164.236923423,88.7086025894,68.3752692561,192.375269256,0.498919210287
1162,70.7230952381,66.3897619048,75.3897619048,90.3897619048,106.056428571,126.056428571,65.0564285714,74.3288095238,69.9954761905,78.9954761905,93.9954761905,109.662142857,129.662142857,68.6621428571,0.498761516962
527,72.8558571429,62.8558571429,70.1891904762,63.8558571429,39.1891904762,34.1891904762,82.5225238095,76.2832857143,66.2832857143,73.6166190476,67.2832857143,42.6166190476,37.6166190476,85.949952381,0.498671586932
818,52.900425919,65.2337592524,55.2337592524,84.900425919,104.762080086,102.095413419,52.900425919,57.8489526619,70.1822859952,60.1822859952,89.8489526619,109.710606829,107.043940162,57.8489526619,0.498419544392
723,190.214238095,176.214238095,192.880904762,237.880904762,285.214238095,259.547571429,185.214238095,202.25652381,188.25652381,204.923190476,249.923190476,297.25652381,271.589857143,197.25652381,0.497329842372
1332,107.029617368,104.029617368,115.834629868,111.501296535,207.834629868,231.086259036,96.8346298679,103.32706614,100.32706614,112.132078639,107.798745306,204.132078639,227.383707807,93.1320786394,0.496889686582
1665,130.820795803,117.154129137,119.625808303,112.48746247,104.48746247,47.4874624698,96.8207958033,116.858551332,103.191884665,105.663563831,98.5252179985,90.5252179985,33.5252179984,82.8585513318,0.496196031771
500,119.263285714,124.929952381,130.929952381,174.929952381,240.263285714,230.596619048,116.596619048,118.608428571,124.275095238,130.275095238,174.275095238,239.608428571,229.941761905,115.941761905,0.494281357652
2000,159.6349934,161.911685066,150.911685066,132.301660067,63.2450183994,54.911685066,157.106672566,153.334269014,155.61096068,144.61096068,126.000935681,56.9442940136,48.6109606803,150.805948181,0.493801615774
482,84.2708358969,77.9375025636,75.2708358969,109.994144231,129.906466096,139.912440065,77.7991567305,87.178245583,80.8449122497,78.178245583,112.901553917,132.813875782,142.819849751,80.7065664166,0.493694896543
1840,29.6076357675,37.7459816006,51.7459816006,100.412648267,48.079314934,49.7459816006,32.079314934,27.9003601533,36.0387059864,50.0387059864,98.705372653,46.3720393197,48.0387059864,30.3720393197,0.493663932318
834,68.6514817258,53.6514817258,68.7898275589,88.9848150593,117.563803591,131.984815059,54.3181483925,64.3165136301,49.3165136301,64.4548594632,84.6498469635,113.228835495,127.649846964,49.9831802967,0.492578263664
31,315.877248262,362.210581596,249.618045736,318.292285762,579.682260762,547.682260762,336.682260762,329.174094865,375.507428199,262.914892339,331.589132364,592.979107365,560.979107365,349.979107365,0.492434111123
902,76.5312857143,80.5312857143,80.197952381,83.197952381,52.8646190476,41.5312857143,87.8646190476,77.8924285714,81.8924285714,81.5590952381,84.5590952381,54.2257619048,42.8924285714,89.2257619048,0.491417150684
1894,221.004721822,234.004721822,221.671388488,195.533042655,48.6713884883,38.1997093218,194.866375989,212.120030107,225.120030107,212.786696774,186.648350941,39.7866967742,29.3150176077,185.981684274,0.489094538374
1025,145.483527214,130.766192849,131.904538682,139.709551182,185.237872016,204.709551182,142.237872016,143.743869005,129.026534641,130.164880474,137.969892974,183.498213807,202.969892974,140.498213807,0.488147864845
1706,294.842260579,301.842260579,280.175593912,278.175593912,84.1755939119,86.1755939119,260.037248079,292.035381093,299.035381093,277.368714426,275.368714426,81.3687144262,83.3687144262,257.230368593,0.486483439887
1579,26.1589047619,27.8255714286,25.8255714286,38.4922380952,65.1589047619,66.4922380952,37.8255714286,23.3371904762,25.0038571429,23.0038571429,35.6705238095,62.3371904762,63.6705238095,35.0038571429,0.484623743383
224,72.5218112962,78.1884779629,87.326823796,73.5218112962,17.9934904627,13.326823796,80.326823796,68.0715805964,73.738247263,82.8765930961,69.0715805964,13.5432597628,8.87659309614,75.8765930961,0.483502533889
1737,82.4398571429,79.4398571429,80.1065238095,72.7731904762,11.1065238095,11.7731904762,80.1065238095,79.2752857143,76.2752857143,76.941952381,69.6086190476,7.94195238095,8.60861904762,76.941952381,0.481981646419
1055,73.9788530589,69.6455197256,68.3121863922,119.978853059,135.978853059,130.840507226,74.3121863922,76.6267224446,72.2933891113,70.9600557779,122.626722445,138.626722445,133.488376612,76.9600557779,0.478966947146
120,254.337481842,250.614173508,257.614173508,254.337481842,309.280840175,392.614173508,272.142494342,255.476006442,251.752698108,258.752698108,255.476006442,310.419364775,393.752698108,273.281018942,0.478945742827
1093,180.926651515,195.064997348,193.064997348,171.926651515,62.3983306809,34.7316640143,155.064997348,178.021463972,192.159809805,190.159809805,169.021463972,59.493143138,31.8264764714,152.159809805,0.478571337635
1337,33.7710149475,26.1043482808,30.4376816141,60.1609899479,94.2993357811,82.7710149475,30.6326691144,31.4933986045,23.8267319378,28.1600652712,57.883373605,92.0217194382,80.4933986045,28.3550527714,0.474349396201
679,447.518092164,493.574733831,458.493029666,522.046412998,687.713079665,704.713079665,481.851425498,432.867507422,478.924149089,443.842444923,507.395828255,673.062494922,690.062494922,467.200840755,0.4708538005
1770,206.301090107,190.301090107,168.106102606,197.63442344,320.63442344,340.02439844,195.43943594,213.21021835,197.21021835,175.015230849,204.543551683,327.543551683,346.933526683,202.348564183,0.46887210415
21,75.732650083,80.2043292494,78.2043292494,91.8709959161,138.537662583,130.537662583,87.2043292494,82.7290908972,87.2007700637,85.2007700637,98.8674367303,145.534103397,137.534103397,94.2007700637,0.468706004945
1638,110.901900678,93.5685673446,99.2352340113,104.430221512,198.901900678,204.901900678,106.568567345,108.740627207,91.4072938732,97.0739605398,102.26894804,196.740627207,202.740627207,104.407293873,0.4666976353
1758,40.1678238392,33.8344905059,37.1678238392,56.6961446728,86.891132173,71.5011571726,41.5011571726,39.4281116963,33.094778363,36.4281116963,55.9564325299,86.1514200301,70.7614450297,40.7614450297,0.464909779528
852,84.5783292494,84.9116625827,91.5783292494,111.77331675,211.578329249,212.244995916,82.9116625827,87.4627700636,87.796103397,94.4627700636,114.657757564,214.462770064,215.12943673,85.796103397,0.464851379539
79,164.690111958,152.828457791,148.161791124,145.495124458,52.4951244578,63.8284577911,162.495124458,166.315407772,154.453753605,149.787086939,147.120420272,54.1204202721,65.4537536054,164.120420272,0.464801052913
335,169.692028019,164.163707185,187.220348852,170.830373852,92.6920280187,66.025361352,181.132670717,171.615323294,166.087002461,189.143644128,172.753669127,94.6153232943,67.9486566277,183.055965993,0.46470280895
92,113.129059941,110.795726607,107.462393274,148.731511581,213.795726607,185.185701608,122.324047441,114.428965073,112.09563174,108.762298406,150.031416714,215.09563174,186.48560674,123.623952573,0.464058838329
564,197.929263019,204.067608852,200.759880717,249.595929685,345.262596352,310.929263019,146.457583852,202.137507924,208.275853757,204.968125623,253.804174591,349.470841257,315.137507924,150.665828758,0.463968985947
495,62.2466632148,62.9133298814,71.5799965481,77.7749840483,152.246663215,149.246663215,70.441650715,74.3177712575,74.9844379242,83.6511045909,89.8460920911,164.317771258,161.317771258,82.5127587578,0.463823228208
853,84.0833267332,83.6933517327,80.6933517327,104.360018399,178.360018399,189.693351733,85.3600183994,87.6626023474,87.272627347,84.272627347,107.939294014,181.939294014,193.272627347,88.9392940136,0.463626648254
1911,105.534952381,83.534952381,99.8682857143,131.201619048,185.201619048,156.201619048,108.534952381,111.640095238,89.6400952381,105.973428571,137.306761905,191.306761905,162.306761905,114.640095238,0.463624596421
1140,160.096529257,191.763195924,192.429862591,205.763195924,45.5682084237,62.6248500909,189.893968398,170.083084893,201.74975156,202.416418227,215.74975156,55.5547640597,72.6114057268,199.880524034,0.463462871459
1564,146.962621489,153.019263157,159.685929823,181.490942323,232.685929823,200.35259649,133.824275656,146.929396147,152.986037814,159.652704481,181.45771698,232.652704481,200.319371147,133.791050314,0.463392607463
1768,313.554273847,291.08259468,296.88760718,302.88760718,166.88760718,137.554273847,300.69261968,326.318083932,303.846404766,309.651417266,315.651417266,179.651417266,150.318083932,313.456429765,0.462658205002
1320,88.6278571429,85.6278571429,92.6278571429,80.6278571429,24.6278571429,18.6278571429,97.9611904762,86.5192857143,83.5192857143,90.5192857143,78.5192857143,22.5192857143,16.5192857143,95.8526190476,0.462644311808
1533,86.1886149637,82.521948297,103.521948297,126.716935797,183.85528163,176.85528163,109.188614964,92.2821986351,88.6155319684,109.615531968,132.810519469,189.948865302,182.948865302,115.282198635,0.461487474807
1684,70.1843809524,82.851047619,57.5177142857,94.851047619,114.851047619,121.851047619,74.1843809524,73.3112380952,85.9779047619,60.6445714286,97.9779047619,117.977904762,124.977904762,77.3112380952,0.461050328228
317,51.2776599303,45.0009682641,54.944326597,59.6109932636,122.139314097,121.610993264,53.6109932636,55.9689132017,49.6922215355,59.6355798684,64.302246535,126.830567369,126.302246535,58.302246535,0.458630653023
644,34.8073976723,38.2790768387,41.9457435054,43.2790768387,78.6124101721,82.6124101721,44.2790768387,37.4258363437,40.8975155102,44.5641821768,45.8975155102,81.2308488435,85.2308488435,46.8975155102,0.458593592576
722,131.823416066,110.823416066,105.823416066,101.351736899,41.8234160658,34.8234160658,126.546724399,129.592378495,108.592378495,103.592378495,99.1206993283,39.5923784946,32.5923784946,124.315686828,0.458462267209
1620,301.139124458,323.472457791,341.805791124,320.472457791,223.334111958,231.805791124,339.805791124,314.892420272,337.225753605,355.559086939,334.225753605,237.087407772,245.559086939,353.559086939,0.457828584003
296,341.921332497,346.921332497,349.921332497,394.05967833,519.977974164,582.44965333,347.726344996,335.455861382,340.455861382,343.455861382,387.594207215,513.512503049,575.984182216,341.260873882,0.457010148975
119,39.9721160957,38.6387827623,36.1671035959,61.6954244295,95.8904119297,81.8027337944,41.1671035959,39.3547378103,38.021404477,35.5497253105,61.0780461441,95.2730336443,81.1853555091,40.5497253105,0.456212503123
1865,53.5375530292,49.5375530292,43.3992071961,75.0658738628,127.870886363,123.399207196,53.3992071961,55.2005631292,51.2005631292,45.0622172961,76.7288839628,129.533896463,125.062217296,55.0622172961,0.455661587053
1671,66.0964519651,90.7064769647,84.039810298,92.983168631,133.901464465,134.039810298,83.7064769647,66.204464822,90.8144898215,84.1478231549,93.0911814878,134.009477322,134.147823155,83.8144898215,0.455095612821
1697,99.0771262734,104.215472107,92.8821387732,136.882138773,211.54880544,211.215472107,106.215472107,100.750138516,105.888484349,94.555151016,138.555151016,213.221817683,212.888484349,107.888484349,0.454976964072
1174,142.176885737,122.70520657,130.038539903,138.31523157,70.0385399033,43.9818982362,127.038539903,135.345980465,115.874301299,123.207634632,131.484326298,63.2076346318,37.1509929646,120.207634632,0.45479821421
1484,153.038082738,167.176428571,152.371416072,213.509761905,272.371416072,222.899736905,159.038082738,162.083797024,176.222142857,161.417130357,222.55547619,281.417130357,231.945451191,168.083797024,0.452391800843
397,129.080175324,107.413508657,131.218521157,131.55185449,184.55185449,235.55185449,112.218521157,129.274416353,107.607749686,131.412762186,131.746095519,184.746095519,235.746095519,112.412762186,0.452117502223
1135,130.605388748,124.467042915,136.410401248,156.605388748,219.467042915,239.523684582,133.800376248,128.303523191,122.165177358,134.10853569,154.303523191,217.165177357,237.221819025,131.498510691,0.450038479131
217,335.200735102,330.282439268,346.282439268,454.395722602,564.760635103,507.314018436,335.810760101,323.896236673,318.977940839,334.977940839,443.091224173,553.456136674,496.009520007,324.506261672,0.449198949016
509,43.912047619,52.912047619,51.2453809524,83.912047619,43.2453809524,74.2453809524,39.912047619,48.8709047619,57.8709047619,56.2042380952,88.8709047619,48.2042380952,79.2042380952,44.8709047619,0.44880976462
969,128.493981601,134.827314934,134.160648267,151.355635768,187.160648267,172.160648267,143.827314934,134.562705986,140.89603932,140.229372653,157.424360153,193.229372653,178.229372653,149.89603932,0.448696800969
936,40.3251428571,38.3251428571,41.9918095238,56.3251428571,102.325142857,96.3251428571,42.9918095238,44.1697142857,42.1697142857,45.8363809524,60.1697142857,106.169714286,100.169714286,46.8363809524,0.447833947159
1359,45.8669211037,32.6719336035,37.3386002701,42.200254437,65.200254437,79.6719336035,29.0052669368,46.4641954179,33.2692079176,37.9358745843,42.7975287512,65.7975287512,80.2692079176,29.602541251,0.447775376216
822,58.810564328,74.4772309946,76.5845403596,70.1438976613,97.1438976613,117.477230995,65.810564328,57.753288175,73.4199548417,75.5272642067,69.0866215084,96.0866215084,116.419954842,64.753288175,0.447052017725
452,195.422374557,216.56072039,233.950695391,240.894053723,256.227387057,313.894053723,226.95069539,194.4393112,215.577657033,232.967632034,239.910990366,255.2443237,312.910990366,225.967632033,0.446577484633
1774,131.835949575,135.030937075,122.835949575,121.502616241,68.2765922729,43.307628741,142.502616241,146.03532327,149.230310771,137.03532327,135.701989937,82.4759659687,57.5070024368,156.701989937,0.445657780155
451,111.12420134,123.457534673,121.457534673,143.985855507,200.790868006,188.985855507,130.790868006,115.086454382,127.419787716,125.419787716,147.948108549,204.753121049,192.948108549,134.753121049,0.443370879127
1547,44.9877619048,48.6544285714,57.3210952381,73.6544285714,146.654428571,118.321095238,45.9877619048,45.5694761905,49.2361428571,57.9028095238,74.2361428571,147.236142857,118.902809524,46.5694761905,0.442172308098
1270,69.701486174,60.1731653405,44.1731653405,82.5064986738,130.17316534,125.17316534,44.1731653405,63.3368924026,53.808571569,37.808571569,76.1419049024,123.808571569,118.808571569,37.808571569,0.441842105153
1752,176.53834306,244.066663893,217.645652425,278.530769701,365.261651393,357.066663893,201.73333056,158.646499853,226.174820687,199.753809218,260.638926495,347.369808187,339.174820687,183.841487354,0.441644439689
1364,55.6158571429,69.2825238095,72.2825238095,90.9491904762,135.28252381,143.615857143,62.2825238095,56.1632857143,69.829952381,72.829952381,91.4966190476,135.829952381,144.163285714,62.829952381,0.44157210343
1042,110.224739421,101.558072755,102.558072755,120.419726922,179.891406088,175.224739421,106.086393588,109.535618907,100.868952241,101.868952241,119.730606408,179.202285574,174.535618907,105.397273074,0.441377946012
464,76.2699284721,92.0749409718,71.0749409718,97.2699284721,173.936595139,167.10652014,73.2699284721,78.4106167433,94.2156292431,73.2156292431,99.4106167433,176.07728341,169.247208411,75.4106167433,0.439501078929
1092,140.465915768,144.075940767,121.604261601,145.465915768,189.604261601,197.937594934,124.547619934,140.063800153,143.673825153,121.202145987,145.063800153,189.202145987,197.53547932,124.145504319,0.438423132417
1010,50.7212603739,50.5262728736,51.3879270405,42.0545937072,74.5262728736,80.9162478741,51.9162478741,49.7075770023,49.5125895021,50.374243669,41.0409103356,73.5125895021,79.9025645025,50.9025645025,0.438027667178
1660,55.9474588445,61.6141255112,61.4757796781,64.0041005116,104.280792178,107.809113012,50.9474588445,57.678533373,63.3452000396,63.2068542065,65.7351750401,106.011866706,109.54018754,52.678533373,0.437400436418
52,47.7135354293,55.4368437631,51.380202096,75.6318312633,136.713535429,114.380202096,51.7135354293,49.5329743294,57.2562826632,53.1996409961,77.4512701635,138.532974329,116.199640996,53.5329743294,0.437072189999
476,78.0768095238,76.0768095238,94.4101428571,80.7434761905,27.0768095238,31.0768095238,97.0768095238,78.4413809524,76.4413809524,94.7747142857,81.108047619,27.4413809524,31.4413809524,97.4413809524,0.435490640587
865,224.703292631,208.477268663,208.036625964,244.898280131,356.898280131,375.369959298,224.036625964,223.846960155,207.620936186,207.180293488,244.041947655,356.041947655,374.513626821,223.180293488,0.434687256926
1647,201.871656819,202.871656819,219.010002652,249.733310986,329.06664432,305.123285987,226.010002652,194.176844362,195.176844362,211.315190195,242.038498529,321.371831863,297.42847353,218.315190195,0.434163645007
176,68.0553333333,57.722,67.3886666667,79.722,129.055333333,105.722,66.0553333333,66.9193333333,56.586,66.2526666667,78.586,127.919333333,104.586,64.9193333333,0.434005807175
1035,146.886851423,129.081838923,144.691863922,188.886851423,267.805147257,252.610159756,120.220184756,139.20554528,121.40053278,137.010557779,181.20554528,260.123841114,244.928853613,112.538878613,0.432075134522
1001,35.560047619,28.560047619,30.560047619,49.8933809524,76.8933809524,61.560047619,33.8933809524,41.0949047619,34.0949047619,36.0949047619,55.4282380952,82.4282380952,67.0949047619,39.4282380952,0.431534259248
1030,145.680445291,144.485457791,152.485457791,160.152124458,54.1521244578,46.1521244578,145.485457791,147.889741106,146.694753605,154.694753605,162.361420272,56.3614202721,48.3614202721,147.694753605,0.431502856028
740,84.3672623942,75.5056082273,75.5056082273,128.700595728,147.033929061,98.7005957276,79.5056082273,84.224099337,75.3624451701,75.3624451701,128.55743267,146.890766004,98.5574326704,79.3624451701,0.430869693678
421,36.0456190476,44.378952381,37.0456190476,58.0456190476,100.712285714,80.378952381,32.378952381,36.6787619048,45.0120952381,37.6787619048,58.6787619048,101.345428571,81.0120952381,33.0120952381,0.430258124221
1084,96.6325180462,81.1041972125,76.8275055463,91.1041972125,150.494172213,145.104197213,88.2991847128,92.2806933462,76.7523725126,72.4756808464,86.7523725126,146.142347513,140.752372513,83.9473600128,0.429648301434
146,450.781452448,470.863156614,434.334835781,513.586464948,697.95137745,708.171427449,469.334835781,450.805065734,470.8867699,434.358449067,513.610078234,697.974990735,708.195040735,469.358449066,0.428717048311
484,53.0163178403,45.8779720072,36.0163178403,108.601280341,151.544638674,180.211305341,52.0163178403,38.5123040687,31.3739582356,21.5123040687,94.0972665693,137.040624902,165.707291569,37.5123040687,0.42820954313
408,251.767483311,265.767483311,243.157458311,322.295804145,455.742420812,479.962470811,273.295804145,246.054146254,260.054146254,237.444121254,316.582467088,450.029083755,474.249133754,267.582467088,0.427740388542
197,44.0565238095,45.3898571429,40.7231904762,56.7231904762,84.0565238095,84.0565238095,46.0565238095,45.291952381,46.6252857143,41.9586190476,57.9586190476,85.291952381,85.291952381,47.291952381,0.425877159035
849,69.6010911541,78.2677578208,70.462745321,87.2677578208,139.267757821,131.601091154,77.6010911541,73.9872462541,82.6539129208,74.848900421,91.6539129208,143.653912921,135.987246254,81.9872462541,0.425498576915
1493,98.7387926862,104.210471853,100.210471853,95.8771385193,36.5438051859,31.5438051859,107.877138519,102.777730629,108.249409796,104.249409796,99.9160764623,40.582743129,35.582743129,111.916076462,0.42464668451
1291,50.1716666667,50.1716666667,59.505,67.505,120.838333333,115.505,48.8383333333,49.7316666667,49.7316666667,59.065,67.065,120.398333333,115.065,48.3983333333,0.424364219322
1459,54.9532830619,54.9532830619,72.1482705621,73.6199497285,127.286616395,99.2866163952,56.4816038954,56.3932383761,56.3932383761,73.5882258764,75.0599050428,128.726571709,100.726571709,57.9215592097,0.424262997766
169,76.4842857143,79.150952381,83.4842857143,110.484285714,193.484285714,176.817619048,79.4842857143,71.5814285714,74.2480952381,78.5814285714,105.581428571,188.581428571,171.914761905,74.5814285714,0.421657336637
1045,118.573809524,107.573809524,92.2404761905,118.907142857,173.907142857,202.573809524,105.907142857,117.602380952,106.602380952,91.269047619,117.935714286,172.935714286,201.602380952,104.935714286,0.421615786061
442,96.745668067,83.0223597332,82.3556930665,114.355693066,140.355693066,120.355693066,77.3556930665,98.2470248668,84.523716533,83.8570498663,115.857049866,141.857049866,121.857049866,78.8570498663,0.419683539367
1351,69.7957142857,70.129047619,74.7957142857,84.7957142857,122.129047619,125.129047619,60.4623809524,66.0585714286,66.3919047619,71.0585714286,81.0585714286,118.391904762,121.391904762,56.7252380952,0.419570270624
220,100.723,90.3896666667,93.723,106.723,63.723,62.0563333333,90.3896666667,98.699,88.3656666667,91.699,104.699,61.699,60.0323333333,88.3656666667,0.418641887711
287,199.764162074,185.707520407,188.235841241,236.625816241,263.707520407,254.707520407,192.569174574,190.441969102,176.385327435,178.913648269,227.303623269,254.385327435,245.385327435,183.246981602,0.417808714669
1821,808.515833618,745.987512785,804.710821118,847.377487785,1331.90580862,1537.43412945,857.629116953,797.072152389,734.543831556,793.267139889,835.933806556,1320.46212739,1525.99044822,846.185435724,0.415332449601
1683,39.4860952381,42.4860952381,46.4860952381,63.1527619048,111.152761905,101.819428571,43.8194285714,45.5478095238,48.5478095238,52.5478095238,69.2144761905,117.21447619,107.881142857,49.8811428571,0.415083590712
1387,117.761593912,113.428260579,108.094927245,155.094927245,309.094927245,302.874877246,115.428260579,122.586714426,118.253381093,112.92004776,159.92004776,313.92004776,307.699997761,120.253381093,0.414559126275
1753,278.950924177,280.422603344,284.08927001,273.950924177,186.479245011,156.397540845,274.812578344,285.25249752,286.724176686,290.390843353,280.25249752,192.780818353,162.699114187,281.114151687,0.414202444082
1306,322.915060718,365.971702385,253.915060718,344.248394052,555.068204591,576.110048218,346.720073218,335.110681356,378.167323023,266.110681356,356.44401469,567.263825229,588.305668856,358.915693856,0.414099380003
1494,164.336095238,174.002761905,191.002761905,219.336095238,279.336095238,255.669428571,180.002761905,167.597809524,177.26447619,194.26447619,222.597809524,282.597809524,258.931142857,183.26447619,0.413953255864
164,203.472329881,215.333984048,246.805663215,230.138996548,150.138996548,145.472329881,208.667317382,215.151437924,227.013092091,258.484771257,241.818104591,161.818104591,157.151437924,220.346425424,0.413923199183
1460,44.2179047619,43.5512380952,46.8845714286,67.8845714286,121.884571429,117.884571429,42.8845714286,45.0041904762,44.3375238095,47.6708571429,68.6708571429,122.670857143,118.670857143,43.6708571429,0.413178393665
683,48.1018571429,40.1018571429,39.7685238095,42.7685238095,99.7685238095,108.76852381,33.1018571429,49.0812857143,41.0812857143,40.747952381,43.747952381,100.747952381,109.747952381,34.0812857143,0.412338767362
1686,81.7479564649,87.7479564649,91.7479564649,92.6096106318,30.4146231316,23.0812897982,90.9429439651,86.2646585078,92.2646585078,96.2646585078,97.1263126747,34.9313251744,27.5979918411,95.459646008,0.411036651938
186,137.830792686,143.302471853,127.497459353,145.497459353,206.302471853,224.635805186,125.082421854,140.17373063,145.645409796,129.840397296,147.840397296,208.645409796,226.978743129,127.425359797,0.410797556923
170,65.7549272452,64.7549272452,59.4215939119,69.7549272452,113.754927245,117.283248079,59.0882605786,76.5000477595,75.5000477595,70.1667144262,80.5000477595,124.50004776,128.028368593,69.8333810928,0.409349261778
1197,116.103521157,123.103521157,124.770187824,151.103521157,177.493496157,149.770187824,111.770187824,114.417762186,121.417762186,123.084428852,149.417762186,175.807737186,148.084428852,110.084428852,0.409095198541
1515,204.914126602,222.970768269,178.442447436,233.499089103,309.914126602,337.109114103,203.775780769,215.50446136,233.561103027,189.032782193,244.08942386,320.50446136,347.69944886,214.366115527,0.408728374499
1009,49.5127619048,48.1794285714,48.8460952381,61.8460952381,113.512761905,134.512761905,50.8460952381,47.8944761905,46.5611428571,47.2278095238,60.2278095238,111.89447619,132.89447619,49.2278095238,0.405704311622
479,71.9562751047,70.289608438,66.8179292716,61.9562751047,109.622941771,125.956275105,70.6229417713,75.1766677903,73.5100011236,70.0383219572,65.1766677903,112.843334457,129.17666779,73.843334457,0.4050014203
1880,160.310026957,136.920051957,129.586718623,186.586718623,251.920051957,259.25338529,131.920051957,155.794517586,132.404542585,125.071209252,182.071209252,247.404542585,254.737875918,127.404542585,0.403393640322
447,217.589819507,229.72816534,221.394832007,216.394832007,85.0614986738,85.3948320071,217.394832007,214.385225736,226.523571569,218.190238236,213.190238236,81.8569049024,82.1902382357,214.190238236,0.402723616108
805,211.601670751,208.601670751,187.268337417,216.129991584,130.129991584,112.601670751,174.601670751,200.877229936,197.877229936,176.543896603,205.40555077,119.40555077,101.877229936,163.877229936,0.40271064571
682,48.6116275996,46.7499734327,47.4166400994,63.6116275996,92.6116275997,84.7499734327,50.4166400994,44.2412336139,42.379579447,43.0462461137,59.2412336139,88.241233614,80.379579447,46.0462461137,0.402186085197
958,163.864571429,169.531238095,156.531238095,153.864571429,69.1979047619,51.8645714286,137.197904762,158.410857143,164.07752381,151.07752381,148.410857143,63.7441904762,46.4108571429,131.744190476,0.40202726201
1390,42.8571060584,39.5237727251,49.8571060584,58.2470810589,85.385426892,85.2470810589,47.5237727251,47.7671262584,44.4337929251,54.7671262584,63.1571012589,90.295447092,90.1571012589,52.4337929251,0.401344092004
534,26.6821904762,29.3488571429,28.0155238095,43.3488571429,89.0155238095,93.3488571429,28.6821904762,24.3256190476,26.9922857143,25.658952381,40.9922857143,86.658952381,90.9922857143,26.3256190476,0.400100586855
392,322.066630847,321.00998918,298.676655846,266.20497668,134.676655846,107.00998918,302.871643347,312.890324933,311.833683265,289.500349932,257.028670766,125.500349932,97.8336832653,293.695337432,0.399932285954
330,36.7997619048,35.7997619048,42.4664285714,74.7997619048,147.133095238,114.466428571,31.7997619048,36.3254761905,35.3254761905,41.9921428571,74.3254761905,146.658809524,113.992142857,31.3254761905,0.399765036113
88,415.381389877,479.51973571,424.991414877,525.32474821,605.048056544,622.237070075,414.853069044,424.631569767,488.7699156,434.241594767,534.5749281,614.298236434,631.487249965,424.103248934,0.399690258046
1261,114.274961602,125.33160327,136.136615769,108.469949103,45.6649366027,41.8032824358,101.608294936,112.149001545,123.205643212,134.010655712,106.343989045,43.5389765454,39.6773223785,99.4823348782,0.397761463108
1951,102.517998909,91.6563447424,91.8513322427,125.517998909,139.851332243,124.989678076,89.184665576,100.138453495,89.2767993283,89.4717868285,123.138453495,137.471786829,122.610132662,86.8051201619,0.39699810577
149,147.018730243,167.742038577,152.352063577,176.352063577,320.88038441,246.68539691,170.547051077,150.8872312,171.610539534,156.220564534,180.220564534,324.748885367,250.553897867,174.415552034,0.395458073528
1416,46.7839047619,47.4505714286,50.4505714286,62.7839047619,107.783904762,99.4505714286,43.7839047619,48.9621904762,49.6288571429,52.6288571429,64.9621904762,109.962190476,101.628857143,45.9621904762,0.395156871293
1252,139.178051822,170.511385156,165.373039323,251.23469349,325.387837362,295.788619522,150.844718489,146.151134923,177.484468257,172.346122424,258.207776591,332.360920463,302.761702623,157.81780159,0.393367532855
48,379.894779872,381.951421539,355.894779872,409.089767372,538.618088206,560.94384818,366.423100706,378.442743462,380.499385129,354.442743462,407.637730962,537.166051796,559.49181177,364.971064296,0.392855006482
1074,90.1643306809,87.1643306809,103.164330681,141.497664014,190.025984848,192.830997348,93.0259848478,95.051143138,92.051143138,108.051143138,146.384476471,194.912797305,197.717809805,97.9127973049,0.392191724805
1970,256.142865446,238.362915445,218.752890446,272.696248779,320.193533144,345.557902946,199.665212311,261.206197694,243.426247693,223.816222693,277.759581026,325.256865392,350.621235193,204.728544558,0.392132628611
793,42.5960794911,49.1244003247,48.457733658,64.2627461578,111.986054492,94.7910669915,52.5960794911,44.9037057055,51.432026539,50.7653598724,66.5703723721,114.293680706,97.0986932058,54.9037057055,0.391847342212
361,224.030380952,234.697047619,237.697047619,252.697047619,134.030380952,110.697047619,232.697047619,227.909238095,238.575904762,241.575904762,256.575904762,137.909238095,114.575904762,236.575904762,0.39133096067
798,91.7393535485,84.5443660481,82.5443660481,75.8776993815,23.7393535484,19.8776993815,91.1293285487,83.3343455913,76.1393580909,74.1393580909,67.4726914243,15.3343455912,11.4726914243,82.7243205915,0.389969032879
432,44.8136190476,47.8136190476,49.146952381,46.146952381,77.8136190476,83.4802857143,38.4802857143,43.4627619048,46.4627619048,47.7960952381,44.7960952381,76.4627619048,82.1294285714,37.1294285714,0.389652367388
