SHOP_ID,SHOP_PAY,SHOP_SCO,SHOP_COM,SHOP_LEV,SJ00,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SC00,SE00,SF00,SG00,SG01,SG02,SG03,SI00,SI01,SI02,SI03,SI04,SI05,SI06,SI07,SI08,SI09,DOU11
437,8,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177452210059,12,0.320113150109,9.96929824561,20.4605263158,10.4912280702,14.9918558887,1.05842430022,0.938602681327,1.04843916531,1.05842430022,1.01019534975,0.978543220958,1.0384540304,1.0384540304,0.830462921406,1.12765957447,0.94841837883
438,12,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328280720746,19,0.108247763723,4.1170212766,22.7978723404,18.6808510638,15.2428074988,0.845628313733,1.28302226911,0.900921926227,0.816468716708,0.823758615964,0.845628313733,1.04974549291,1.16638388101,1.2684424706,0.659090909091,1.17945325375
439,12,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282976429057,18,0.230530303221,9.70629370629,19.3776223776,9.67132867133,14.9124533579,1.03355918172,0.961060939446,0.993997107777,0.99894236702,0.989051848534,1.04839495945,1.05828547793,0.99894236702,0.917765751107,1.07543563503,1.02563488483
440,6,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110400165053,21,0.0892427280553,5.15833333333,22.5166666667,17.3583333333,15.2030866292,0.978555171805,0.958984068369,1.04379218326,0.936705384324,0.978555171805,0.965507769515,1.00464997639,1.0503158844,1.08293439013,1.02040816327,0.892285585403
441,19,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.203716558066,19,0.159563432352,7.56342182891,20.982300885,13.418879056,15.8570407072,0.833032398497,1.2891302401,0.83686682378,0.806580984873,0.800015870508,0.80255560343,0.94986011292,1.31558165372,1.36637631217,0.646197236388,1.15661203861
442,11,3.0,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.247414318298,12,0.108933950823,6.39194915254,21.5275423729,15.1355932203,13.9391869525,0.948507787851,1.0555973768,0.856716711607,0.96063157233,0.887313737022,0.902612249729,1.14738845305,1.1550377094,1.08619440222,0.898550724638,1.20697879791
443,13,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463442864375,12,0.178532138031,10.6486486486,20.4144144144,9.76576576577,15.3976745948,0.855920332154,1.2348558462,0.794783165572,0.802425311394,0.794783165572,0.863562477977,1.08965507557,1.29916478988,1.26484983568,0.693133805688,1.11719024181
444,15,3.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488327636602,19,0.184233331496,9.31182795699,21.1075268817,11.7956989247,16.7353496658,0.962562773659,1.00634235159,1.06403076665,0.961473584324,0.894715028089,1.10998872326,0.913944499776,1.08700974495,0.999932527697,0.956496337589,0.977679848671
445,7,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.158603203083,22,0.105674099202,1.2078313253,22.6536144578,21.4457831325,14.4872591577,0.9402874278,1.1205091848,0.81491577076,0.932451699235,0.89327305641,0.95595888493,1.13618064193,1.14401637049,1.06240696365,0.839160839161,0.964070439339
446,18,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.768800948349,19,0.155523744847,8.64244186047,20.4360465116,11.7936046512,16.033764499,0.9,1.2512195122,0.910975609756,0.790243902439,0.856097560976,0.921951219512,0.998780487805,1.29512195122,1.0756097561,0.719298245614,1.15314972401
447,5,1.0,5.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309271229806,8,0.222792270646,7.25111111111,20.3822222222,13.1311111111,11.6468164609,1.2621853316,0.417192910724,1.28693406359,1.25864979845,1.30814726244,1.2374365996,1.3046117293,0.504113860433,0.420728443865,3.02542372881,0.987840294838
448,6,,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150801848235,12,0.175941686174,1.14035087719,22.8362573099,21.6959064327,12.8068613246,1.29571188778,0.398680580856,1.30283118387,1.29987640902,1.37106936989,1.30283118387,1.17468385431,0.47699283781,0.377322692596,3.25,0.983708143234
449,17,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147232605365,19,0.131731625768,10.7634408602,21.1774193548,10.4139784946,16.56463914,0.64721838944,1.65769755481,0.530251210626,0.623824953678,0.655016201361,0.655016201361,0.904546182832,1.50174131639,1.82468798951,0.39043213134,1.1855969429
450,14,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0478844355837,19,0.147266734824,7.29914529915,20.5897435897,13.2905982906,15.2504681088,1.01454545455,0.973636363636,1.12090909091,1.01454545455,0.949090909091,0.949090909091,0.916363636364,0.924545454545,1.13727272727,1.04201680672,0.972631216049
451,20,4.0,6.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09995074095,20,0.153341325544,0.675742574257,22.8217821782,22.146039604,16.3544452631,0.827586206897,1.31896551724,0.775862068966,0.793103448276,0.775862068966,0.793103448276,1.02586206897,1.35344827586,1.33620689655,0.627450980392,1.1911226511
452,7,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0531857019801,19,0.151141562719,5.79120879121,22.967032967,17.1758241758,17.4393273102,0.935273216427,1.10039196452,0.940087506025,0.865163247469,0.8811109571,0.9329410134,0.960849505254,1.1382677749,1.2459148149,0.849945516307,0.95386826992
453,15,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0755866765092,12,0.239603282229,10.3360323887,20.0728744939,9.73684210526,14.8731701714,0.997947796585,0.959565189024,0.959565189024,0.997947796585,1.06511735982,1.00356089311,1.01713910037,1.00917398964,0.989982685856,1.04,1.02933192253
454,2,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814427067038,8,0.230288426636,7.58035714286,17.306547619,9.72619047619,11.4503859196,1.01173447401,1.01928881474,0.937381677838,1.09209515865,1.01173447401,1.01018802175,0.964684056804,0.988209265407,0.964684056804,0.992588616084,0.904037952423
455,17,3.0,6.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457160572745,19,0.14660017629,8.09442060086,21.8862660944,13.7918454936,16.9153283859,0.920706655711,1.07600657354,0.909613804437,0.880032867707,0.939194741167,0.91700903862,1.0501232539,1.12407559573,1.18323746919,0.855670103093,1.0848069191
456,7,2.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.738752203034,12,0.1016715097,3.06451612903,22.1260997067,19.0615835777,15.0175008502,0.869923042669,1.18244833277,0.775877308326,0.764121591533,0.775877308326,0.940457343426,1.22259454645,1.34015171438,1.12854881211,0.735696451639,1.16405344009
457,7,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0358749283697,12,0.205453684398,10.864628821,20.1834061135,9.31877729258,15.5355513849,0.82560483871,1.3064516129,0.771169354839,0.852822580645,0.816532258065,0.734879032258,1.00705645161,1.32459677419,1.36088709677,0.631944444444,1.01771938801
458,14,2.0,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11477926007,12,0.0888941759147,1.9243697479,22.4705882353,20.5462184874,13.2449057578,0.898450946644,1.23924268503,0.851979345955,0.826161790017,0.764199655766,0.908777969019,1.18760757315,1.13597246127,1.18760757315,0.725,1.21708202362
459,20,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.65054725722,17,0.205138973318,10.8537234043,19.0611702128,8.20744680851,15.5144731904,0.574281371782,1.80379213613,0.287140685891,0.523609486037,0.396929771673,0.567271127535,1.33722979805,2.11132857273,1.39841705017,0.318374473576,1.03497254848
460,4,2.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105333045413,12,0.331933770483,7.32795698925,17.252688172,9.9247311828,10.5138295862,1.33680827547,0.215966981109,1.34500955324,1.31493820144,1.39968473833,1.34500955324,1.42155481236,0.47567411029,0.145353774536,6.18987341772,0.935059547424
461,15,3.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810313323424,18,0.131283518182,10.2755102041,20.8469387755,10.5714285714,16.1892138686,0.966315789474,1.00421052632,0.890526315789,0.890526315789,0.928421052632,1.04210526316,1.09894736842,1.08,1.09894736842,0.962264150943,1.12760043144
462,8,3.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16982961366,12,0.119868805865,7.69135802469,21.3209876543,13.6296296296,15.2468041602,0.792201557358,1.44251626862,0.721258134311,0.780377653517,0.751822482352,0.780377653517,1.09962305723,1.31936986673,1.31245332637,0.549180327869,1.20905828476
463,16,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0652813129921,19,0.153043629042,8.0619047619,20.919047619,12.8571428571,15.8331348538,0.925984251969,1.09606299213,0.949606299213,0.869291338583,0.992125984252,0.944881889764,0.992125984252,1.02047244094,1.2094488189,0.844827586207,1.0350881815
464,10,3.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.130163176617,12,0.124432526389,8.26686217009,21.2609970674,12.9941348974,14.9672321206,0.682177250806,1.48913537982,0.631645602599,0.619012690547,0.669544338755,0.702199942684,1.11276958437,1.6043798306,1.48913537982,0.458102909951,1.29511725903
465,19,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0829727958529,20,0.12714707693,7.49666666667,21.1333333333,13.6366666667,15.8258158837,0.814146663937,1.3547554842,0.811581565112,0.790627814356,0.734169861907,0.829473689628,0.877459770846,1.35046542857,1.43731972145,0.600954691405,1.22501897812
466,18,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101160171273,16,0.13391811274,10.2117117117,20.9414414414,10.7297297297,16.1298551743,0.775119617225,1.43950786056,0.725905673274,0.707450444293,0.775119617225,0.725905673274,0.971975393028,1.48257006152,1.3964456596,0.538461538462,1.1855969429
467,17,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.570603750895,18,0.116536256109,7.83185840708,21.8879056047,14.0560471976,16.2010530613,0.925053533191,1.13704496788,0.925053533191,0.873661670236,0.905781584582,0.970021413276,0.963597430407,1.13062098501,1.16916488223,0.813559322034,1.0745100975
468,13,3.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.573672515304,12,0.0850704984846,1.46153846154,22.6299376299,21.1683991684,14.7529340852,0.881438662673,1.2277181373,0.786998805958,0.834218734316,0.87030233445,0.912918614912,0.991618495508,1.21197816118,1.28280805371,0.717948717949,1.30439710617
469,5,3.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368862389931,12,0.414256535498,10.5564516129,19.8064516129,9.25,13.9384938076,1.02113459399,0.890989988877,1.00111234705,0.991101223582,1.08120133482,1.0511679644,1.02113459399,1.06117908788,0.880978865406,1.14606741573,0.944286227226
470,6,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0465415822143,18,0.141947850457,10.5869565217,20.7065217391,10.1195652174,16.1895158298,0.742118027486,1.43330638642,0.64025869038,0.742118027486,0.763945028294,0.720291026677,1.0476960388,1.57154405821,1.33872271625,0.517766497462,1.05636191368
471,10,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0316796636094,18,0.157135421778,7.23762376238,19.9603960396,12.7227722772,14.61332384,1.00301952289,0.962198960908,1.03217706716,1.01468254059,0.986515915474,0.973861978616,1.0180937546,0.973861978616,1.03558828116,1.04242424242,1.01572930813
472,9,4.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.112423435557,18,0.0968701975835,0.826979472141,22.9296187683,22.1026392962,14.6640976912,0.92183338554,1.18432776295,0.793444348582,0.801587753048,0.907452011104,0.790186986796,1.19151845016,1.29507806368,1.11457123814,0.77836002362,1.18108344078
473,5,2.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351752365556,12,0.427918990801,10.7407407407,19.737037037,8.9962962963,13.5283694973,1.22905280425,0.492631876162,1.32555767055,1.2251366349,1.31216819913,1.22627423788,1.16488401352,0.548968328208,0.4753262354,2.49487064017,0.944286227226
474,6,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896922217658,19,0.200333115516,7.20952380952,22.6095238095,15.4,18.3667114892,0.880702720275,0.965932015786,0.965932015786,0.880702720275,0.958829574493,0.951727133201,1.0026511046,1.1434930481,1.25002966749,0.911764705882,0.947264552116
475,16,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.466471701621,13,0.100931255383,7.28895184136,21.8271954674,14.5382436261,15.0771708154,1.01040309929,1.02456762872,0.978154833185,0.86403629519,0.996238569863,1.01984611891,1.14260537397,1.02928913853,0.934858942336,0.986175115207,1.0708129406
476,9,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0703286760607,12,0.449532369756,10.9215686275,18.7892156863,7.86764705882,13.0963805014,1.29754149319,0.353744851466,1.31495825173,1.35140893898,1.33237501026,1.33237501026,1.23720536667,0.475848217951,0.304542859489,3.66801520308,0.965448498726
477,11,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841321359397,12,0.228652719916,9.50387596899,20.0697674419,10.5658914729,14.5528611421,0.958413090808,1.04525513779,0.947268752542,0.991846105603,0.880402722951,0.986273936471,0.96398525994,1.09771731912,1.12883767478,0.916917847289,1.0350881815
478,14,3.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320901287656,19,0.158745306506,8.84888888889,22.4088888889,13.56,17.4776189521,0.926799007444,1.13895781638,0.937965260546,0.848635235732,0.915632754342,0.982630272953,0.949131513648,1.16129032258,1.13895781638,0.813725490196,1.06968951225
479,16,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0514927778878,19,0.169381706078,8.34269662921,20.1685393258,11.8258426966,15.8155619708,0.844444444444,1.28888888889,0.82962962963,0.822222222222,0.822222222222,0.77037037037,0.903703703704,1.35555555556,1.36296296296,0.655172413793,1.11719024181
480,15,2.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.150235968669,12,0.0968058767767,6.97777777778,20.6644444444,13.6866666667,13.4485550932,0.927876545231,1.2312208004,0.901110875657,0.820813866935,0.849095588656,0.838657646651,1.14200190182,1.16506465254,1.12415812211,0.753623188406,1.28897356987
481,9,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11232462981,18,0.112161290144,7.59530791789,20.5219941349,12.926686217,14.2154977378,0.969376979937,1.07391763464,0.893347412883,0.921858500528,0.9883843717,0.912354804646,1.04540654699,1.07391763464,1.12143611404,0.902654867257,1.04929172993
482,15,3.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.279692261862,12,0.108848570193,5.99371069182,22.3731656184,16.3794549266,15.0821880097,0.914539738818,1.21434838744,0.813871791579,0.904301990643,0.891383390777,0.89894028726,1.02056938944,1.23104543554,1.1109995885,0.753111502663,1.30439710617
483,4,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703265885342,8,0.10844359963,1.08115942029,22.6898550725,21.6086956522,13.5998135114,1.07859817647,0.79208451779,1.08052556472,1.000486634,1.16056449544,1.08637803636,1.12054503008,0.980476901324,0.700340643803,1.36172106921,0.935059547424
484,20,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0902035636216,20,0.140745360578,9.21212121212,20.7196969697,11.5075757576,15.9518592774,0.724404378622,1.4603992273,0.707018673535,0.683837733419,0.707018673535,0.666452028332,0.915647134578,1.44880875724,1.68641339343,0.496031746032,1.1855969429
485,12,1.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438860689014,20,0.152312039069,7.26976744186,22.7255813953,15.4558139535,17.0180558041,0.978067315889,1.00251899879,0.974574218332,0.936150145208,0.922177754981,1.01009875851,1.04153663652,1.05491546214,1.07996070964,0.975609756098,1.02243840694
486,4,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419356975735,9,0.0851990829584,3.88888888889,22.0714285714,18.1825396825,14.0135661423,0.950704225352,1.16197183099,0.908450704225,0.887323943662,0.992957746479,0.94014084507,1.04577464789,1.18309859155,0.929577464789,0.818181818182,0.997937202454
487,15,3.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960842675487,19,0.139464004227,7.45852534562,22.5875576037,15.1290322581,16.8503492177,0.947738107946,1.01543368708,0.973123950123,0.863118634022,0.930814213161,0.905428370984,1.06620537144,1.13038892509,1.16774874015,0.933333333333,1.06599235535
488,10,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0430506956025,18,0.172834075244,8.50331125828,20.7284768212,12.2251655629,16.4007508703,0.947368421053,1.10267471959,1.02502157032,0.877480586713,0.838654012079,0.947368421053,0.931837791199,1.19585849871,1.13373597929,0.859154929577,1.00780522823
489,4,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367652247465,8,0.0698415285038,0.424068767908,22.8223495702,22.3982808023,13.6288735143,0.983805668016,1.03846153846,1.02024291498,0.892712550607,1.02935222672,0.856275303644,1.05668016194,1.11133603239,1.01113360324,0.947368421053,0.980237603188
490,16,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218905136172,19,0.134345976619,10.4122807018,20.1140350877,9.70175438596,15.812226852,0.838523302233,1.27774979388,0.928365084615,0.818558461704,0.804432962696,0.838523302233,0.898417823821,1.27774979388,1.31767947494,0.65625,1.13250672817
491,18,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.106732784347,19,0.123562887549,7.44879518072,21.1445783133,13.6957831325,15.9959418151,0.906228209525,1.13278526191,0.897758787006,0.880819941968,0.906228209525,0.855411674411,0.926522983836,1.19842328643,1.2958216454,0.8,1.16991090775
492,8,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722922506999,18,0.111144375168,7.44637681159,21.0202898551,13.5739130435,15.2821641191,0.982864146441,0.973677615907,1.02079104894,0.942268660555,0.918711944042,0.997234332421,1.03649552661,0.965825377069,1.16213134802,1.00943487904,0.987840294838
493,1,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556403132854,21,0.158530231897,2.23493975904,22.8795180723,20.6445783133,18.249490201,1.01886792453,0.88948787062,1.09973045822,1.05121293801,1.00269541779,0.99460916442,1.01886792453,0.938005390836,0.986522911051,1.14545454545,0.842455267906
494,20,3.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751254913897,21,0.112179483491,8.125,22.1166666667,13.9916666667,16.7878140134,0.855989191522,1.26869826601,0.909488515993,0.825418148968,0.802489867052,0.741347781944,0.952173047561,1.26869826601,1.37569691495,0.674698795181,1.16196596622
495,17,0.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154485828014,13,0.170588894447,10.3913043478,20.6608695652,10.2695652174,15.8667796185,0.794896957802,1.39548577036,0.750736015702,0.706575073602,0.865554465162,0.724239450442,0.953876349362,1.44847890088,1.36015701668,0.569620253165,1.11719024181
496,10,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11742497984,12,0.161987876378,6.6953125,18.9140625,12.21875,13.204756059,1.06888044479,0.956084015942,1.07425170331,1.12796428847,1.03128163517,1.03128163517,1.00219606889,0.945341498909,0.762718709347,1.11797752809,0.976744174957
497,16,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.482061587839,18,0.203377463193,9.23870967742,20.0774193548,10.8387096774,16.1349555432,1.00872797095,1.05344929941,0.891380176426,0.992673378293,0.952156097546,1.01293201867,1.25603570315,0.96400664248,0.868638713081,0.957547716353,1.12760043144
498,4,3.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063598910326,18,0.188312538176,8.69950738916,21.89408867,13.1945812808,16.18772796,0.997983870968,0.961693548387,1.01612903226,1.0252016129,0.970766129032,1.00705645161,0.925403225806,1.00705645161,1.08870967742,1.03773584906,0.930238962173
499,14,3.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.426108158298,17,0.0878946472729,2.72746331237,22.3542976939,19.6268343816,14.9902754094,0.884615384615,1.28846153846,0.865384615385,0.903846153846,0.884615384615,0.826923076923,0.923076923077,1.19230769231,1.23076923077,0.686567164179,1.30439710617
500,20,2.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.374972530782,20,0.197531125582,11.2433333333,20.8833333333,9.64,16.7158046988,0.852609787171,1.31411416738,0.848698733102,0.805677138336,0.801766084266,0.813499246475,0.919762292222,1.29064784297,1.35322470808,0.64880952381,1.15661203861
501,1,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677604557219,20,0.165296232123,11.3578947368,20.1368421053,8.77894736842,16.487321722,1.04347826087,0.939130434783,1.25217391304,0.991304347826,0.939130434783,0.939130434783,0.939130434783,0.965217391304,0.991304347826,1.11111111111,0.898588120937
502,13,3.0,9.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.101316958226,12,0.12056612241,6.86736842105,21.8842105263,15.0168421053,14.641590695,0.856473958413,1.2086688572,0.864478387931,0.816451810824,0.853151820003,0.932516038833,0.872482817449,1.33107644552,1.26469986383,0.708609271523,1.30439710617
503,13,2.0,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261857898511,11,0.288562829812,9.62355658199,19.4642032333,9.84064665127,13.3624993428,1.09775792416,0.774469686574,1.02491382462,1.106655418,1.06892852875,1.11033355391,1.14438230725,0.867718452747,0.804840303997,1.41743175129,1.06505680084
504,7,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451578054899,8,0.0878629996292,0.857954545455,22.7727272727,21.9147727273,14.4171025489,0.950772648777,1.06459754335,0.897207992508,0.944077066743,0.890512410474,0.965301559631,1.17842243792,1.09807545352,1.01103288708,0.893081761006,0.992839694023
505,3,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173432842097,12,0.196586568862,7.60747663551,18.6105919003,11.0031152648,12.5455577441,1.26960159642,0.480868608995,1.3551751708,1.07102553822,1.33971046367,1.21949331142,1.32424575653,0.612014593266,0.327864960678,2.64022556821,0.935059547424
506,15,3.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103233925847,19,0.120392452902,10.0612244898,21.0204081633,10.9591836735,16.588762972,0.727981422868,1.46645214807,0.694891358192,0.643071820568,0.661801293516,0.714745396998,0.946375849729,1.66773925966,1.4769414504,0.496423578381,1.22501897812
507,2,3.0,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867835231116,12,0.143896477384,8.44262295082,21.3508196721,12.9081967213,15.6994190681,1.16951270304,0.629737609329,1.41316118284,1.07205331112,1.09829237818,1.28196584756,0.933361099542,0.749687630154,0.652228238234,1.85714285714,0.896021544933
